Meme ID,prompt,response,answer,hate_prediction
memes\zh\Stern-But-Honest-Chinese-Guy\113,0,ssistant:b: Non-hate,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\113,1, b.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\113,2,on.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\113,3,on.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\113,4,ly.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\113,5,ly.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\117,0,ssistant:b: Non-hate,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\117,1, b.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\117,2,on.Meme: Assistant:a,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\117,3,on.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\117,4,ly.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\117,5,ly.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\159,0, b.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\159,1, b.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\159,2,on.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\159,3,on.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\159,4,ly.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\159,5,ly.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\263,0,e: Assistant:a: Hate,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\263,1, b.Meme: Assistant:b,b,1
memes\zh\Stern-But-Honest-Chinese-Guy\263,2,on.Meme: Assistant:a,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\263,3,on.Meme: Assistant:b,b,1
memes\zh\Stern-But-Honest-Chinese-Guy\263,4,ly.Meme: Assistant:a,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\263,5,ly.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\67,0, b.Meme: Assistant:a,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\67,1, b.Meme: Assistant:b,b,1
memes\zh\Stern-But-Honest-Chinese-Guy\67,2,on.Meme: Assistant:a,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\67,3,on.Meme: Assistant:b,b,1
memes\zh\Stern-But-Honest-Chinese-Guy\67,4,ly.Meme: Assistant:a,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\67,5,ly.Meme: Assistant:b,b,1
memes\zh\Stern-But-Honest-Chinese-Guy\79,0, b.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\79,1,ssistant:a: Non-hate,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\79,2,on.Meme: Assistant:a,a,1
memes\zh\Stern-But-Honest-Chinese-Guy\79,3,on.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\79,4,ly.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\79,5,ly.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\80,0,ssistant:b: Non-hate,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\80,1,ssistant:a: Non-hate,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\80,2,on.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\80,3,on.Meme: Assistant:a,a,0
memes\zh\Stern-But-Honest-Chinese-Guy\80,4,ly.Meme: Assistant:b,b,0
memes\zh\Stern-But-Honest-Chinese-Guy\80,5,ly.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\107,0,ssistant:b: Non-hate,b,0
memes\zh\Strict-Policeman\107,1,ssistant:a: Non-hate,a,0
memes\zh\Strict-Policeman\107,2,on.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\107,3,on.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\107,4,ly.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\107,5,ly.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\108,0,ssistant:b: Non-hate,b,0
memes\zh\Strict-Policeman\108,1,ssistant:a: Non-hate,a,0
memes\zh\Strict-Policeman\108,2,on.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\108,3,on.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\108,4,ly.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\108,5,ly.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\151,0, b.Meme: Assistant:a,a,1
memes\zh\Strict-Policeman\151,1, b.Meme: Assistant:b,b,1
memes\zh\Strict-Policeman\151,2,on.Meme: Assistant:a,a,1
memes\zh\Strict-Policeman\151,3,on.Meme: Assistant:b,b,1
memes\zh\Strict-Policeman\151,4,ly.Meme: Assistant:a,a,1
memes\zh\Strict-Policeman\151,5,ly.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\72,0,ssistant:b: Non-hate,b,0
memes\zh\Strict-Policeman\72,1,ssistant:a: Non-hate,a,0
memes\zh\Strict-Policeman\72,2,on.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\72,3,on.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\72,4,ly.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\72,5,ly.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\87,0,ssistant:b: Non-hate,b,0
memes\zh\Strict-Policeman\87,1, b.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\87,2,on.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\87,3,on.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\87,4,ly.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\87,5,ly.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\89,0,e: Assistant:a: Hate,a,1
memes\zh\Strict-Policeman\89,1,e: Assistant:b: Hate,b,1
memes\zh\Strict-Policeman\89,2,on.Meme: Assistant:a,a,1
memes\zh\Strict-Policeman\89,3,on.Meme: Assistant:b,b,1
memes\zh\Strict-Policeman\89,4,ly.Meme: Assistant:a,a,1
memes\zh\Strict-Policeman\89,5,ly.Meme: Assistant:b,b,1
memes\zh\Strict-Policeman\98,0, b.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\98,1,ssistant:a: Non-hate,a,0
memes\zh\Strict-Policeman\98,2,on.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\98,3,on.Meme: Assistant:a,a,0
memes\zh\Strict-Policeman\98,4,ly.Meme: Assistant:b,b,0
memes\zh\Strict-Policeman\98,5,ly.Meme: Assistant:a,a,0
memes\zh\Success-Germany\104,0, b.Meme: Assistant:a,a,1
memes\zh\Success-Germany\104,1, b.Meme: Assistant:a,a,0
memes\zh\Success-Germany\104,2,on.Meme: Assistant:a,a,1
memes\zh\Success-Germany\104,3,on.Meme: Assistant:b,b,1
memes\zh\Success-Germany\104,4,ly.Meme: Assistant:a,a,1
memes\zh\Success-Germany\104,5,ly.Meme: Assistant:a,a,0
memes\zh\Success-Germany\127,0,ssistant:b: Non-hate,b,0
memes\zh\Success-Germany\127,1, b.Meme: Assistant:a,a,0
memes\zh\Success-Germany\127,2,on.Meme: Assistant:a,a,1
memes\zh\Success-Germany\127,3,on.Meme: Assistant:a,a,0
memes\zh\Success-Germany\127,4,ly.Meme: Assistant:b,b,0
memes\zh\Success-Germany\127,5,ly.Meme: Assistant:a,a,0
memes\zh\Success-Germany\163,0, b.Meme: Assistant:b,b,0
memes\zh\Success-Germany\163,1,ssistant:a: Non-hate,a,0
memes\zh\Success-Germany\163,2,on.Meme: Assistant:a,a,1
memes\zh\Success-Germany\163,3,on.Meme: Assistant:b,b,1
memes\zh\Success-Germany\163,4,ly.Meme: Assistant:b,b,0
memes\zh\Success-Germany\163,5,ly.Meme: Assistant:a,a,0
memes\zh\Success-Germany\95,0,ssistant:b: Non-hate,b,0
memes\zh\Success-Germany\95,1, b.Meme: Assistant:a,a,0
memes\zh\Success-Germany\95,2,on.Meme: Assistant:b,b,0
memes\zh\Success-Germany\95,3,on.Meme: Assistant:a,a,0
memes\zh\Success-Germany\95,4,ly.Meme: Assistant:b,b,0
memes\zh\Success-Germany\95,5,ly.Meme: Assistant:a,a,0
memes\zh\Successful-Mexican\18,0, b.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\18,1,ssistant:a: Non-hate,a,0
memes\zh\Successful-Mexican\18,2,on.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\18,3,on.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\18,4,ly.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\18,5,ly.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\19,0, b.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\19,1, b.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\19,2,on.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\19,3,on.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\19,4,ly.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\19,5,ly.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\20,0, b.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\20,1,e: Assistant:b: Hate,b,1
memes\zh\Successful-Mexican\20,2,on.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\20,3,on.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\20,4,ly.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\20,5,ly.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\21,0,e: Assistant:a: Hate,a,1
memes\zh\Successful-Mexican\21,1,e: Assistant:b: Hate,b,1
memes\zh\Successful-Mexican\21,2,on.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\21,3,on.Meme: Assistant:b,b,1
memes\zh\Successful-Mexican\21,4,ly.Meme: Assistant:a,a,1
memes\zh\Successful-Mexican\21,5,ly.Meme: Assistant:b,b,1
memes\zh\Transvestite-Trevor\114,0,ssistant:b: Non-hate,b,0
memes\zh\Transvestite-Trevor\114,1,ssistant:a: Non-hate,a,0
memes\zh\Transvestite-Trevor\114,2,on.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\114,3,on.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\114,4,ly.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\114,5,ly.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\121,0,ssistant:b: Non-hate,b,0
memes\zh\Transvestite-Trevor\121,1,ssistant:a: Non-hate,a,0
memes\zh\Transvestite-Trevor\121,2,on.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\121,3,on.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\121,4,ly.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\121,5,ly.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\161,0,ssistant:b: Non-hate,b,0
memes\zh\Transvestite-Trevor\161,1,ssistant:a: Non-hate,a,0
memes\zh\Transvestite-Trevor\161,2,on.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\161,3,on.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\161,4,ly.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\161,5,ly.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\207,0,ssistant:b: Non-hate,b,0
memes\zh\Transvestite-Trevor\207,1, b.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\207,2,on.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\207,3,on.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\207,4,ly.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\207,5,ly.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\273,0,ssistant:b: Non-hate,b,0
memes\zh\Transvestite-Trevor\273,1,ssistant:a: Non-hate,a,0
memes\zh\Transvestite-Trevor\273,2,on.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\273,3,on.Meme: Assistant:a,a,0
memes\zh\Transvestite-Trevor\273,4,ly.Meme: Assistant:b,b,0
memes\zh\Transvestite-Trevor\273,5,ly.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\115,0, b.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\115,1,ssistant:a: Non-hate,a,0
memes\zh\Troll-Asian\115,2,on.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\115,3,on.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\115,4,ly.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\115,5,ly.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\116,0,ssistant:b: Non-hate,b,0
memes\zh\Troll-Asian\116,1, b.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\116,2,on.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\116,3,on.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\116,4,ly.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\116,5,ssistant:a: Non-hate,a,0
memes\zh\Troll-Asian\144,0, b.Meme: Assistant:a,a,1
memes\zh\Troll-Asian\144,1,ssistant:a: Non-hate,a,0
memes\zh\Troll-Asian\144,2,on.Meme: Assistant:a,a,1
memes\zh\Troll-Asian\144,3,on.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\144,4,ly.Meme: Assistant:a,a,1
memes\zh\Troll-Asian\144,5,ly.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\61,0,ssistant:b: Non-hate,b,0
memes\zh\Troll-Asian\61,1, b.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\61,2,on.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\61,3,on.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\61,4,ly.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\61,5,ly.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\66,0,ssistant:b: Non-hate,b,0
memes\zh\Troll-Asian\66,1,ssistant:a: Non-hate,a,0
memes\zh\Troll-Asian\66,2,on.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\66,3,on.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\66,4,ly.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\66,5,ly.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\69,0,ssistant:b: Non-hate,b,0
memes\zh\Troll-Asian\69,1,ssistant:a: Non-hate,a,0
memes\zh\Troll-Asian\69,2,on.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\69,3,on.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\69,4,ly.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\69,5,ssistant:a: Non-hate,a,0
memes\zh\Troll-Asian\90,0,ssistant:b: Non-hate,b,0
memes\zh\Troll-Asian\90,1,ssistant:a: Non-hate,a,0
memes\zh\Troll-Asian\90,2,on.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\90,3,on.Meme: Assistant:a,a,0
memes\zh\Troll-Asian\90,4,ly.Meme: Assistant:b,b,0
memes\zh\Troll-Asian\90,5,ly.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\145,0,e: Assistant:a: Hate,a,1
memes\zh\Typical-Germany-Lover\145,1, b.Meme: Assistant:b,b,1
memes\zh\Typical-Germany-Lover\145,2,on.Meme: Assistant:a,a,1
memes\zh\Typical-Germany-Lover\145,3,on.Meme: Assistant:b,b,1
memes\zh\Typical-Germany-Lover\145,4,ly.Meme: Assistant:a,a,1
memes\zh\Typical-Germany-Lover\145,5,ly.Meme: Assistant:b,b,1
memes\zh\Typical-Germany-Lover\184,0,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\184,1,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\184,2,on.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\184,3,on.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\184,4,ly.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\184,5,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\212,0,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\212,1,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\212,2,on.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\212,3,on.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\212,4,ly.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\212,5,ly.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\213,0,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\213,1,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\213,2,on.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\213,3,on.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\213,4,ly.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\213,5,ly.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\246,0,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\246,1,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\246,2,on.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\246,3,on.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\246,4,ly.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\246,5,ly.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\264,0,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\264,1,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\264,2,on.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\264,3,on.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\264,4,ly.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\264,5,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\62,0,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\62,1,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\62,2,on.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\62,3,on.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\62,4,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\62,5,ly.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\73,0,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\73,1,ssistant:a: Non-hate,a,0
memes\zh\Typical-Germany-Lover\73,2,on.Meme: Assistant:b,b,0
memes\zh\Typical-Germany-Lover\73,3,on.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\73,4,ssistant:b: Non-hate,b,0
memes\zh\Typical-Germany-Lover\73,5,ly.Meme: Assistant:a,a,0
memes\zh\Typical-Germany-Lover\91,0,e: Assistant:a: Hate,a,1
memes\zh\Typical-Germany-Lover\91,1,e: Assistant:b: Hate,b,1
memes\zh\Typical-Germany-Lover\91,2,on.Meme: Assistant:a,a,1
memes\zh\Typical-Germany-Lover\91,3,on.Meme: Assistant:b,b,1
memes\zh\Typical-Germany-Lover\91,4,ly.Meme: Assistant:a,a,1
memes\zh\Typical-Germany-Lover\91,5,ly.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\119,0,ssistant:b: Non-hate,b,0
memes\zh\White-Power-Problems\119,1,ssistant:a: Non-hate,a,0
memes\zh\White-Power-Problems\119,2,on.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\119,3,on.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\119,4,ly.Meme: Assistant:b,b,0
memes\zh\White-Power-Problems\119,5,ly.Meme: Assistant:a,a,0
memes\zh\White-Power-Problems\141,0,ssistant:b: Non-hate,b,0
memes\zh\White-Power-Problems\141,1, b.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\141,2,on.Meme: Assistant:b,b,0
memes\zh\White-Power-Problems\141,3,on.Meme: Assistant:a,a,0
memes\zh\White-Power-Problems\141,4,ly.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\141,5,ly.Meme: Assistant:a,a,0
memes\zh\White-Power-Problems\157,0,e: Assistant:a: Hate,a,1
memes\zh\White-Power-Problems\157,1,e: Assistant:b: Hate,b,1
memes\zh\White-Power-Problems\157,2,on.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\157,3,on.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\157,4,ly.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\157,5,ly.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\209,0, b.Meme: Assistant:b,b,0
memes\zh\White-Power-Problems\209,1, b.Meme: Assistant:a,a,0
memes\zh\White-Power-Problems\209,2,on.Meme: Assistant:b,b,0
memes\zh\White-Power-Problems\209,3,on.Meme: Assistant:a,a,0
memes\zh\White-Power-Problems\209,4,ly.Meme: Assistant:b,b,0
memes\zh\White-Power-Problems\209,5,ly.Meme: Assistant:a,a,0
memes\zh\White-Power-Problems\215,0, b.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\215,1,ssistant:a: Non-hate,a,0
memes\zh\White-Power-Problems\215,2,on.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\215,3,on.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\215,4,ly.Meme: Assistant:b,b,0
memes\zh\White-Power-Problems\215,5,ly.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\256,0,e: Assistant:a: Hate,a,1
memes\zh\White-Power-Problems\256,1,e: Assistant:b: Hate,b,1
memes\zh\White-Power-Problems\256,2,on.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\256,3,on.Meme: Assistant:b,b,1
memes\zh\White-Power-Problems\256,4,ly.Meme: Assistant:a,a,1
memes\zh\White-Power-Problems\256,5,ly.Meme: Assistant:a,a,0
memes\zh\Y-U-So-Arab\122,0,ssistant:b: Non-hate,b,0
memes\zh\Y-U-So-Arab\122,1,ssistant:a: Non-hate,a,0
memes\zh\Y-U-So-Arab\122,2,on.Meme: Assistant:b,b,0
memes\zh\Y-U-So-Arab\122,3,on.Meme: Assistant:a,a,0
memes\zh\Y-U-So-Arab\122,4,ly.Meme: Assistant:b,b,0
memes\zh\Y-U-So-Arab\122,5,ly.Meme: Assistant:a,a,0
memes\zh\Y-U-So-Arab\126,0,ssistant:b: Non-hate,b,0
memes\zh\Y-U-So-Arab\126,1,ssistant:a: Non-hate,a,0
memes\zh\Y-U-So-Arab\126,2,on.Meme: Assistant:b,b,0
memes\zh\Y-U-So-Arab\126,3,on.Meme: Assistant:a,a,0
memes\zh\Y-U-So-Arab\126,4,ssistant:b: Non-hate,b,0
memes\zh\Y-U-So-Arab\126,5,ly.Meme: Assistant:a,a,0
memes\zh\Y-U-So-Arab\156,0,e: Assistant:a: Hate,a,1
memes\zh\Y-U-So-Arab\156,1, b.Meme: Assistant:a,a,0
memes\zh\Y-U-So-Arab\156,2,on.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\156,3,on.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\156,4,ly.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\156,5,ly.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\196,0,e: Assistant:a: Hate,a,1
memes\zh\Y-U-So-Arab\196,1,e: Assistant:b: Hate,b,1
memes\zh\Y-U-So-Arab\196,2,on.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\196,3,on.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\196,4,ly.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\196,5,ly.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\214,0,e: Assistant:a: Hate,a,1
memes\zh\Y-U-So-Arab\214,1,ssistant:a: Non-hate,a,0
memes\zh\Y-U-So-Arab\214,2,on.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\214,3,on.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\214,4,ly.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\214,5,ly.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\231,0,e: Assistant:a: Hate,a,1
memes\zh\Y-U-So-Arab\231,1,e: Assistant:b: Hate,b,1
memes\zh\Y-U-So-Arab\231,2,on.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\231,3,on.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\231,4,ly.Meme: Assistant:b,b,0
memes\zh\Y-U-So-Arab\231,5,ly.Meme: Assistant:a,a,0
memes\zh\Y-U-So-Arab\82,0,ssistant:b: Non-hate,b,0
memes\zh\Y-U-So-Arab\82,1,ssistant:a: Non-hate,a,0
memes\zh\Y-U-So-Arab\82,2,on.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\82,3,on.Meme: Assistant:b,b,1
memes\zh\Y-U-So-Arab\82,4,ly.Meme: Assistant:a,a,1
memes\zh\Y-U-So-Arab\82,5,ly.Meme: Assistant:a,a,0
